state_code,district_code,subdistrict_code,panchayat_town_code,name_en,name_hi_x,name_hi
5,67,0,0,DISTRICT,उधम सिंह नगर,उधम सिंह नगर
5,67,346,0,SUB-DISTRICT,काशीपुर ,काशीपुर 
5,67,347,0,SUB-DISTRICT,जसपुर ,जसपुर 
5,67,348,0,SUB-DISTRICT,बाजपुर,बाजपुर
5,67,349,0,SUB-DISTRICT,किच्छा ,किच्छा 
5,67,350,0,SUB-DISTRICT,गदरपुर ,गदरपुर 
5,67,351,0,SUB-DISTRICT,सितारगंज,सितारगंज
5,67,352,0,SUB-DISTRICT,खटीमा,खटीमा
5,68,0,0,DISTRICT,हरिद्वार,हरिद्वार
5,68,353,0,SUB-DISTRICT,रूड़की ,रूड़की 
5,68,354,0,SUB-DISTRICT,हरिद्वार,हरिद्वार
5,68,355,0,SUB-DISTRICT,लक्सर,लक्सर
6,0,0,0,STATE,हरियाणा,हरियाणा
6,69,0,0,DISTRICT,पंचकूला,पंचकूला
6,69,356,0,SUB-DISTRICT,कालका,कालका
6,69,357,0,SUB-DISTRICT,पंचकूला ,पंचकूला 
6,70,0,0,DISTRICT,अम्बाला ,अम्बाला 
6,70,358,0,SUB-DISTRICT,नारायणगढ़,नारायणगढ़
6,70,359,0,SUB-DISTRICT,अम्बाला ,अम्बाला 
6,70,360,0,SUB-DISTRICT,बराड़ा,बराड़ा
6,71,0,0,DISTRICT,यमुनानगर,यमुनानगर
6,71,361,0,SUB-DISTRICT,जगाधरी ,जगाधरी 
6,71,362,0,SUB-DISTRICT,बिलासपुर,बिलासपुर
6,71,363,0,SUB-DISTRICT,छछरौली,छछरौली
6,72,0,0,DISTRICT,कुरूक्षेत्र,कुरूक्षेत्र
6,72,364,0,SUB-DISTRICT,शाहबाद,शाहबाद
6,72,365,0,SUB-DISTRICT,पेहवा,पेहवा
6,72,366,0,SUB-DISTRICT,थानेसर,थानेसर
6,73,0,0,DISTRICT,कैथल ,कैथल 
6,73,367,0,SUB-DISTRICT,गुहला,गुहला
6,73,368,0,SUB-DISTRICT,कैथल ,कैथल 
6,73,369,0,SUB-DISTRICT,फतेहपुर पुण्डरी,फतेहपुर पुण्डरी
6,74,0,0,DISTRICT,करनाल,करनाल
6,74,370,0,SUB-DISTRICT,नीलोखेड़ी,नीलोखेड़ी
6,74,371,0,SUB-DISTRICT,इन्द्री,इन्द्री
6,74,372,0,SUB-DISTRICT,करनाल ,करनाल 
6,74,373,0,SUB-DISTRICT,असन्ध,असन्ध
6,74,374,0,SUB-DISTRICT,घरोण्डा,घरोण्डा
6,75,0,0,DISTRICT,पानीपत ,पानीपत 
6,75,375,0,SUB-DISTRICT,पानीपत ,पानीपत 
6,75,376,0,SUB-DISTRICT,इसराना,इसराना
6,75,377,0,SUB-DISTRICT,समालखा ,समालखा 
6,76,0,0,DISTRICT,सोनीपत,सोनीपत
6,76,378,0,SUB-DISTRICT,गोहाना,गोहाना
6,76,379,0,SUB-DISTRICT,गन्नौर ,गन्नौर 
6,76,380,0,SUB-DISTRICT,सोनीपत,सोनीपत
6,76,381,0,SUB-DISTRICT,खरखोदा,खरखोदा
6,77,0,0,DISTRICT,जीन्द,जीन्द
6,77,382,0,SUB-DISTRICT,नरवाना,नरवाना
6,77,383,0,SUB-DISTRICT,जीन्द,जीन्द
6,77,384,0,SUB-DISTRICT,जुलाना ,जुलाना 
6,77,385,0,SUB-DISTRICT,सफीदों,सफीदों
6,78,0,0,DISTRICT,फतेहाबाद,फतेहाबाद
6,78,386,0,SUB-DISTRICT,रतिया,रतिया
6,78,387,0,SUB-DISTRICT,टोहाना,टोहाना
6,78,388,0,SUB-DISTRICT,फतेहाबाद,फतेहाबाद
6,79,0,0,DISTRICT,सिरसा,सिरसा
6,79,389,0,SUB-DISTRICT,डबवाली ,डबवाली 
6,79,390,0,SUB-DISTRICT,सिरसा,सिरसा
6,79,391,0,SUB-DISTRICT,रानिया,रानिया
6,79,392,0,SUB-DISTRICT,ऐलनाबाद,ऐलनाबाद
6,80,0,0,DISTRICT,हिसार,हिसार
6,80,393,0,SUB-DISTRICT,आदमपुर,आदमपुर
6,80,394,0,SUB-DISTRICT,हिसार,हिसार
6,80,395,0,SUB-DISTRICT,नारनौंद,नारनौंद
6,80,396,0,SUB-DISTRICT,हांसी,हांसी
6,81,0,0,DISTRICT,भिवानी,भिवानी
6,81,397,0,SUB-DISTRICT,बावनी खेड़ा,बावनी खेड़ा
6,81,398,0,SUB-DISTRICT,भिवानी,भिवानी
6,81,399,0,SUB-DISTRICT,तोशाम,तोशाम
6,81,400,0,SUB-DISTRICT,सिवानी,सिवानी
6,81,401,0,SUB-DISTRICT,लोहारू,लोहारू
6,81,402,0,SUB-DISTRICT,दादरी,दादरी
6,81,403,0,SUB-DISTRICT,बाढड़ा,बाढड़ा
6,82,0,0,DISTRICT,रोहतक,रोहतक
6,82,404,0,SUB-DISTRICT,महम,महम
6,82,405,0,SUB-DISTRICT,रोहतक,रोहतक
6,82,406,0,SUB-DISTRICT,सांपला,सांपला
6,83,0,0,DISTRICT,झज्जर,झज्जर
6,83,407,0,SUB-DISTRICT,बेरी ,बेरी 
6,83,408,0,SUB-DISTRICT,बहादुरगढ़,बहादुरगढ़
6,83,409,0,SUB-DISTRICT,झज्जर,झज्जर
6,83,410,0,SUB-DISTRICT,मातनहेल,मातनहेल
6,84,0,0,DISTRICT,महेन्द्रगढ़,महेन्द्रगढ़
6,84,411,0,SUB-DISTRICT,महेन्द्रगढ़,महेन्द्रगढ़
6,84,412,0,SUB-DISTRICT,नारनौल,नारनौल
6,85,0,0,DISTRICT,रिवाड़ी,रिवाड़ी
6,85,413,0,SUB-DISTRICT,कोसली,कोसली
6,85,414,0,SUB-DISTRICT,रिवाड़ी,रिवाड़ी
6,85,415,0,SUB-DISTRICT,बावल,बावल
6,86,0,0,DISTRICT,गुड़गांव ,गुड़गांव 
6,86,416,0,SUB-DISTRICT,पटौदी ,पटौदी 
6,86,417,0,SUB-DISTRICT,गुड़गांव ,गुड़गांव 
6,86,418,0,SUB-DISTRICT,फरुखनगर,फरुखनगर
6,86,419,0,SUB-DISTRICT,मानेसर,मानेसर
6,86,420,0,SUB-DISTRICT,सोहना,सोहना
6,87,0,0,DISTRICT,मेवात,मेवात
6,87,421,0,SUB-DISTRICT,तावड़ू,तावड़ू
6,87,422,0,SUB-DISTRICT,नूह,नूह
6,87,423,0,SUB-DISTRICT,फिरोजपुर झिरका,फिरोजपुर झिरका
6,87,424,0,SUB-DISTRICT,पुनहाना,पुनहाना
6,88,0,0,DISTRICT,फरीदाबाद,फरीदाबाद
6,88,425,0,SUB-DISTRICT,फरीदाबाद,फरीदाबाद
6,88,426,0,SUB-DISTRICT,बल्लबगढ़,बल्लबगढ़
6,89,0,0,DISTRICT,पलवल,पलवल
6,89,427,0,SUB-DISTRICT,पलवल,पलवल
6,89,428,0,SUB-DISTRICT,हथीन,हथीन
6,89,429,0,SUB-DISTRICT,होडल,होडल
7,0,0,0,STATE,रा.रा.क्षे. दिल्ली,रा.रा.क्षे. दिल्ली
7,90,0,0,DISTRICT,उत्तर पश्चिम,उत्तर पश्चिम
7,90,430,0,SUB-DISTRICT,नरेला,नरेला
7,90,431,0,SUB-DISTRICT,सरस्वती विहार,सरस्वती विहार
7,90,432,0,SUB-DISTRICT,मॉडल टाउन,मॉडल टाउन
7,91,0,0,DISTRICT,उत्तरी,उत्तरी
7,91,433,0,SUB-DISTRICT,सिविल लाइन्स,सिविल लाइन्स
7,91,434,0,SUB-DISTRICT,सदर बाजार,सदर बाजार
7,91,435,0,SUB-DISTRICT,कोतवाली,कोतवाली
7,92,0,0,DISTRICT,उत्तर पूर्वी ,उत्तर पूर्वी 
7,92,436,0,SUB-DISTRICT,सीलम पुर,सीलम पुर
7,92,437,0,SUB-DISTRICT,शाहदरा,शाहदरा
7,92,438,0,SUB-DISTRICT,सीमा पुरी,सीमा पुरी
7,93,0,0,DISTRICT,पूर्वी ,पूर्वी 
7,93,439,0,SUB-DISTRICT,गान्धी नगर,गान्धी नगर
7,93,440,0,SUB-DISTRICT,विवेक विहार,विवेक विहार
7,93,441,0,SUB-DISTRICT,प्रीत विहार,प्रीत विहार
7,94,0,0,DISTRICT,नई दिल्ली,नई दिल्ली
7,94,442,0,SUB-DISTRICT,कनॉट प्लेस,कनॉट प्लेस
7,94,443,0,SUB-DISTRICT,चाणक्य पुरी,चाणक्य पुरी
7,94,444,0,SUB-DISTRICT,संसद मार्ग,संसद मार्ग
7,95,0,0,DISTRICT,मध्य ,मध्य 
7,95,445,0,SUB-DISTRICT,दरिया गंज,दरिया गंज
7,95,446,0,SUB-DISTRICT,पहाड़ गंज,पहाड़ गंज
7,95,447,0,SUB-DISTRICT,करोल बाग,करोल बाग
7,96,0,0,DISTRICT,पश्चिमी,पश्चिमी
7,96,448,0,SUB-DISTRICT,पटेल नगर,पटेल नगर
7,96,449,0,SUB-DISTRICT,राजौरी गार्डन,राजौरी गार्डन
7,96,450,0,SUB-DISTRICT,पंजाबी बाग,पंजाबी बाग
7,97,0,0,DISTRICT,दक्षिण पश्चिम,दक्षिण पश्चिम
7,97,451,0,SUB-DISTRICT,नजफगढ़,नजफगढ़
7,97,452,0,SUB-DISTRICT,दिल्ली छावनी,दिल्ली छावनी
7,97,453,0,SUB-DISTRICT,वसंत विहार,वसंत विहार
7,98,0,0,DISTRICT,दक्षिणी,दक्षिणी
7,98,454,0,SUB-DISTRICT,हौज़ खास,हौज़ खास
7,98,455,0,SUB-DISTRICT,डिफैंस कॉलोनी,डिफैंस कॉलोनी
7,98,456,0,SUB-DISTRICT,कालकाजी,कालकाजी
8,0,0,0,STATE,राजस्थान,राजस्थान
8,99,0,0,DISTRICT,गंगानगर ,गंगानगर 
8,99,457,0,SUB-DISTRICT,करनपुर,करनपुर
8,99,458,0,SUB-DISTRICT,गंगानगर ,गंगानगर 
8,99,459,0,SUB-DISTRICT,सादुलशहर,सादुलशहर
8,99,460,0,SUB-DISTRICT,पदमपुर,पदमपुर
8,99,461,0,SUB-DISTRICT,रायसिंहनगर,रायसिंहनगर
8,99,462,0,SUB-DISTRICT,अनूपगढ़,अनूपगढ़
8,99,463,0,SUB-DISTRICT,घड़साना,घड़साना
8,99,464,0,SUB-DISTRICT,विजयनगर,विजयनगर
8,99,465,0,SUB-DISTRICT,सूरतगढ़,सूरतगढ़
8,100,0,0,DISTRICT,हनुमानगढ़,हनुमानगढ़
8,100,466,0,SUB-DISTRICT,सांगरिया,सांगरिया
8,100,467,0,SUB-DISTRICT,टीबी,टीबी
8,100,468,0,SUB-DISTRICT,हनुमानगढ़,हनुमानगढ़
8,100,469,0,SUB-DISTRICT,पीलीबंगा,पीलीबंगा
8,100,470,0,SUB-DISTRICT,रावतसर,रावतसर
8,100,471,0,SUB-DISTRICT,नोहर,नोहर
8,100,472,0,SUB-DISTRICT,भादरा,भादरा
8,101,0,0,DISTRICT,बीकानेर,बीकानेर
8,101,473,0,SUB-DISTRICT,बीकानेर,बीकानेर
8,101,474,0,SUB-DISTRICT,पूगल,पूगल
8,101,475,0,SUB-DISTRICT,लूणकरणसर ,लूणकरणसर 
8,101,476,0,SUB-DISTRICT,कोलायत,कोलायत
8,101,477,0,SUB-DISTRICT,नोखा,नोखा
8,101,478,0,SUB-DISTRICT,खाजूवाला,खाजूवाला
8,101,479,0,SUB-DISTRICT,छत्तरगढ़,छत्तरगढ़
8,101,480,0,SUB-DISTRICT,श्रीडूंगरगढ़,श्रीडूंगरगढ़
8,102,0,0,DISTRICT,चूरू,चूरू
8,102,481,0,SUB-DISTRICT,तारानगर,तारानगर
8,102,482,0,SUB-DISTRICT,राजगढ़,राजगढ़
8,102,483,0,SUB-DISTRICT,सरदारशहर,सरदारशहर
8,102,484,0,SUB-DISTRICT,चूरू,चूरू
8,102,485,0,SUB-DISTRICT,रतनगढ़,रतनगढ़
8,102,486,0,SUB-DISTRICT,सुजानगढ़,सुजानगढ़
8,103,0,0,DISTRICT,झुंझुनूं,झुंझुनूं
8,103,487,0,SUB-DISTRICT,झुंझुनूं,झुंझुनूं
8,103,488,0,SUB-DISTRICT,चिड़ावा,चिड़ावा
8,103,489,0,SUB-DISTRICT,बुहाना,बुहाना
8,103,490,0,SUB-DISTRICT,खेतड़ी,खेतड़ी
8,103,491,0,SUB-DISTRICT,नवलगढ़,नवलगढ़
8,103,492,0,SUB-DISTRICT,उदयपुरवाटी,उदयपुरवाटी
8,104,0,0,DISTRICT,अलवर,अलवर
8,104,493,0,SUB-DISTRICT,बहरोड़,बहरोड़
8,104,494,0,SUB-DISTRICT,मण्डावर,मण्डावर
8,104,495,0,SUB-DISTRICT,कोटकासिम,कोटकासिम
8,104,496,0,SUB-DISTRICT,तिजारा,तिजारा
8,104,497,0,SUB-DISTRICT,किशनगढ़ बास,किशनगढ़ बास
8,104,498,0,SUB-DISTRICT,रामगढ़,रामगढ़
8,104,499,0,SUB-DISTRICT,अलवर,अलवर
8,104,500,0,SUB-DISTRICT,बान्सुर,बान्सुर
8,104,501,0,SUB-DISTRICT,थानागाजी,थानागाजी
8,104,502,0,SUB-DISTRICT,राजगढ़,राजगढ़
8,104,503,0,SUB-DISTRICT,लछमणगढ़,लछमणगढ़
8,104,504,0,SUB-DISTRICT,काठूमर,काठूमर
8,105,0,0,DISTRICT,भरतपुर,भरतपुर
8,105,505,0,SUB-DISTRICT,पहाड़ी,पहाड़ी
8,105,506,0,SUB-DISTRICT,कामां,कामां
8,105,507,0,SUB-DISTRICT,नगर,नगर
8,105,508,0,SUB-DISTRICT,डीग,डीग
8,105,509,0,SUB-DISTRICT,नदबई,नदबई
8,105,510,0,SUB-DISTRICT,कुम्हेर,कुम्हेर
8,105,511,0,SUB-DISTRICT,भरतपुर,भरतपुर
8,105,512,0,SUB-DISTRICT,वैर,वैर
8,105,513,0,SUB-DISTRICT,बयाना,बयाना
8,105,514,0,SUB-DISTRICT,रूपबास,रूपबास
8,106,0,0,DISTRICT,धौलपुर,धौलपुर
8,106,515,0,SUB-DISTRICT,बसेड़ी,बसेड़ी
8,106,516,0,SUB-DISTRICT,बाड़ी,बाड़ी
8,106,517,0,SUB-DISTRICT,सेपऊ,सेपऊ
8,106,518,0,SUB-DISTRICT,धौलपुर,धौलपुर
8,106,519,0,SUB-DISTRICT,राजाखेड़ा,राजाखेड़ा
8,107,0,0,DISTRICT,करौली,करौली
8,107,520,0,SUB-DISTRICT,टोडाभीम,टोडाभीम
8,107,521,0,SUB-DISTRICT,नादोती,नादोती
8,107,522,0,SUB-DISTRICT,हिण्डौन,हिण्डौन
8,107,523,0,SUB-DISTRICT,करौली,करौली
8,107,524,0,SUB-DISTRICT,मण्डरायल,मण्डरायल
8,107,525,0,SUB-DISTRICT,सपोटरा,सपोटरा
8,108,0,0,DISTRICT,सवाई माधोपुर,सवाई माधोपुर
8,108,526,0,SUB-DISTRICT,गंगापुर ,गंगापुर 
8,108,527,0,SUB-DISTRICT,बामनवास,बामनवास
8,108,528,0,SUB-DISTRICT,मलारना डूंगर,मलारना डूंगर
8,108,529,0,SUB-DISTRICT,बोंली,बोंली
8,108,530,0,SUB-DISTRICT,चौथ का बरवाड़ा,चौथ का बरवाड़ा
8,108,531,0,SUB-DISTRICT,सवाई माधोपुर,सवाई माधोपुर
8,108,532,0,SUB-DISTRICT,खण्डार,खण्डार
8,109,0,0,DISTRICT,दौसा,दौसा
8,109,533,0,SUB-DISTRICT,बसवा,बसवा
8,109,534,0,SUB-DISTRICT,महवा,महवा
8,109,535,0,SUB-DISTRICT,सिकराय,सिकराय
8,109,536,0,SUB-DISTRICT,दौसा,दौसा
8,109,537,0,SUB-DISTRICT,लालसोट,लालसोट
8,110,0,0,DISTRICT,जयपुर,जयपुर
8,110,538,0,SUB-DISTRICT,कोटपुतली,कोटपुतली
8,110,539,0,SUB-DISTRICT,विराटनगर,विराटनगर
8,110,540,0,SUB-DISTRICT,शाहपुरा,शाहपुरा
8,110,541,0,SUB-DISTRICT,चौमू,चौमू
8,110,542,0,SUB-DISTRICT,फुलेरा(मु.सांभर),फुलेरा(मु.सांभर)
8,110,543,0,SUB-DISTRICT,मौज़माबाद,मौज़माबाद
8,110,544,0,SUB-DISTRICT,फागी,फागी
8,110,545,0,SUB-DISTRICT,सांगानेर,सांगानेर
8,110,546,0,SUB-DISTRICT,जयपुर,जयपुर
8,110,547,0,SUB-DISTRICT,आमेर,आमेर
8,110,548,0,SUB-DISTRICT,जमवा रामगढ़,जमवा रामगढ़
8,110,549,0,SUB-DISTRICT,बस्सी,बस्सी
8,110,550,0,SUB-DISTRICT,चाकसू,चाकसू
8,111,0,0,DISTRICT,सीकर,सीकर
